Farm_ID,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Type,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Sustainability_Score
7367,5.58,14.85,22.09,133.14,Soybean,109.5,8.23,5.683889207915771,7.2
7368,6.7,27.64,34.0,232.4,Soybean,108.27,3.52,2.8596154132214204,58.98
7369,6.73,42.87,21.13,154.12,Soybean,181.96,3.76,5.7993792865580485,2.46
7370,6.73,35.7,31.82,295.12,Soybean,174.1,10.76,7.028538082340173,22.7
7371,6.68,36.07,20.44,231.04,Wheat,183.65,7.71,3.815723894098817,41.89
7372,6.22,35.81,30.85,55.66,Soybean,110.22,8.46,7.329077573636383,32.03
7373,7.02,29.42,17.22,216.86,Wheat,175.42,18.27,7.908532077998411,21.86
7374,7.02,41.58,25.74,105.21,Wheat,101.89,2.55,6.472245569238496,97.36
7375,6.17,16.07,20.48,199.75,Soybean,102.88,12.54,8.502724390618733,28.3
7376,7.19,36.81,24.04,236.76,Corn,142.0,13.1,4.87109289070388,63.8
7377,6.99,12.98,24.94,149.06,Soybean,196.33,1.7,2.807195568408862,88.83
7378,6.02,14.96,20.11,128.31,Corn,93.71,3.84,3.3426619961076467,66.55
7379,6.69,34.04,16.73,66.67,Rice,117.67,13.35,3.832423707807808,31.61
7380,5.68,33.93,23.16,60.28,Wheat,81.28,1.92,2.464035345780461,80.75
7381,6.29,10.55,18.49,104.49,Corn,120.25,19.93,9.190630027872382,14.29
7382,5.66,36.8,21.12,273.67,Soybean,107.32,8.9,3.262900472317879,10.0
7383,5.65,23.48,22.55,244.86,Rice,133.28,3.4,6.746116220358628,85.77
7384,5.96,29.18,27.86,189.87,Rice,59.15,17.33,9.77834832783994,85.47
7385,6.95,13.02,15.28,87.45,Wheat,187.94,8.78,4.6948881885191085,16.0
7386,5.74,14.31,19.57,235.56,Wheat,144.47,12.21,4.168917690408863,54.88
7387,7.25,48.94,27.22,110.21,Corn,68.89,17.0,6.432353232761171,10.03
7388,7.04,18.74,25.26,226.04,Wheat,155.25,18.91,9.29197106486088,68.13
7389,6.81,28.82,21.85,122.08,Corn,67.8,6.4,3.0270657408227906,90.23
7390,7.23,17.59,18.0,295.49,Soybean,143.98,8.09,3.2463540704605616,74.66
7391,6.85,39.64,29.15,146.98,Corn,140.29,11.9,3.8840830993321545,6.06
7392,7.03,11.64,28.81,135.83,Rice,71.75,12.31,8.859234505082414,10.71
7393,5.87,21.95,21.97,210.9,Corn,194.15,1.26,5.862408166164449,38.77
7394,6.18,43.43,20.45,187.43,Rice,146.89,2.32,5.292513751766775,97.23
7395,6.09,24.37,19.65,224.03,Wheat,172.7,19.45,2.6663397269549964,20.71
7396,7.13,49.21,19.06,299.7,Corn,82.6,19.35,9.673558873328409,15.26
7397,6.63,34.81,26.81,108.28,Corn,170.68,12.37,8.767182919277529,26.86
7398,5.85,26.09,23.21,133.12,Rice,150.06,13.08,1.1090981405635736,8.78
7399,6.17,20.3,17.4,278.07,Rice,158.09,1.45,4.323438926946472,47.84
7400,6.33,35.28,18.35,256.28,Wheat,60.74,15.96,8.311290674117211,12.72
7401,7.11,32.94,28.89,262.43,Wheat,156.83,7.57,6.95750952785839,36.21
7402,7.27,36.2,34.26,156.71,Rice,159.95,5.93,5.601087426384973,87.69
7403,6.25,31.47,20.82,179.82,Rice,182.64,19.32,2.3306482478936004,17.88
7404,7.37,43.94,16.9,151.53,Wheat,174.56,9.99,5.541281592140155,55.46
7405,5.75,42.53,22.92,253.66,Corn,186.65,1.67,9.328716729075914,15.54
7406,6.51,44.28,33.78,72.85,Wheat,74.02,5.45,8.387236423674008,24.41
7407,6.7,47.79,31.95,293.06,Corn,184.08,5.59,5.854613863774626,2.42
7408,6.0,34.67,18.68,129.06,Corn,151.19,5.09,7.455933300503465,10.92
7409,6.04,40.28,22.07,212.41,Corn,73.45,10.87,3.2722027022350173,5.85
7410,6.92,12.84,21.44,63.46,Soybean,113.66,16.19,5.367443119797888,93.23
7411,6.36,16.33,23.1,296.47,Wheat,69.28,1.48,1.7752322798350255,60.29
7412,6.79,20.54,24.29,266.4,Soybean,141.98,13.55,6.278435675950473,99.87
7413,7.45,24.77,32.8,247.88,Soybean,198.3,6.19,3.07888658854172,91.26
7414,6.17,16.09,30.83,264.5,Soybean,74.78,1.23,2.777369787893281,12.93
7415,7.11,24.7,34.94,150.75,Corn,55.8,19.0,4.056615847842088,95.42
7416,5.59,23.42,19.05,158.77,Soybean,112.8,18.49,3.734196349585898,73.8
7417,6.85,11.24,25.75,163.75,Rice,65.03,3.74,2.959276837160392,3.0
7418,5.8,44.58,24.21,72.95,Rice,116.28,10.25,8.15409936794357,28.09
7419,6.31,33.97,27.77,53.14,Rice,178.31,12.77,9.921653488274035,34.2
7420,7.32,11.08,15.5,164.79,Wheat,108.72,4.74,3.885257836762686,45.08
7421,6.72,11.19,24.75,275.28,Soybean,198.76,11.72,5.622116236307086,24.96
7422,6.6,43.62,21.68,199.69,Rice,104.29,18.96,4.8695304347461486,52.09
7423,7.41,15.43,30.48,143.08,Rice,141.55,19.69,1.072942890800037,94.35
7424,6.27,48.83,23.85,296.65,Rice,88.24,17.92,2.848927980220206,78.69
7425,5.53,29.89,28.24,52.2,Corn,110.21,5.3,2.899595235863651,18.5
7426,7.28,23.95,25.58,181.3,Soybean,76.11,19.11,9.190667211773723,18.9
7427,6.56,40.27,31.42,154.77,Soybean,77.1,1.12,5.654496800161649,42.45
7428,5.73,11.21,31.97,275.2,Rice,121.65,18.8,9.236588767380702,94.51
7429,5.52,33.25,27.15,199.68,Soybean,76.83,15.67,2.3217544345936743,41.0
7430,7.1,27.05,23.91,116.57,Rice,67.68,12.46,1.510905773845933,66.42
7431,5.56,47.1,34.71,68.56,Wheat,198.92,18.76,7.808990275906867,11.21
7432,7.04,45.01,17.51,92.32,Wheat,172.62,1.99,5.565666708015303,55.86
7433,7.21,39.5,31.07,268.0,Corn,89.11,1.48,9.038422567150093,43.18
7434,7.12,35.5,22.44,59.0,Rice,157.33,10.32,6.698985007738671,41.34
7435,6.11,12.41,30.88,200.9,Corn,102.62,11.84,6.154207790998257,12.45
7436,5.52,28.85,16.53,283.23,Rice,178.88,18.82,7.291384807487379,50.37
7437,6.84,18.6,22.5,110.86,Corn,181.59,7.24,7.623963247022303,37.61
7438,6.82,34.81,22.52,54.79,Corn,192.09,14.03,4.701348072150399,46.68
7439,6.25,12.65,19.3,293.66,Wheat,54.32,11.27,1.495329806373187,11.81
7440,6.78,24.58,15.61,154.12,Rice,138.21,6.38,8.244272017127768,3.89
7441,5.94,29.39,28.35,141.84,Rice,119.78,1.44,8.638213999807926,56.34
7442,5.68,42.6,18.61,52.39,Rice,195.25,9.18,4.053336567016026,26.59
7443,6.99,25.87,24.89,276.74,Rice,158.21,11.13,4.515380275484951,6.51
7444,6.2,29.93,16.84,296.88,Wheat,169.16,11.87,5.175979301267253,74.59
7445,6.01,37.61,29.08,56.48,Soybean,88.54,15.43,7.215706355440266,37.35
7446,5.95,49.0,26.19,147.16,Soybean,125.42,15.89,6.399684136079881,52.63
7447,5.88,35.12,20.35,213.26,Soybean,165.08,19.68,3.731294011387938,5.52
7448,5.73,39.51,27.76,282.93,Corn,128.49,17.52,1.7102445709617466,60.9
7449,5.66,37.19,34.04,166.95,Wheat,56.11,6.83,8.568249832870578,89.66
7450,7.35,48.05,26.93,158.71,Soybean,63.17,11.81,3.968500623579374,68.94
7451,6.26,11.96,19.18,183.87,Corn,142.98,7.22,9.615840580378856,46.31
7452,6.41,12.33,17.13,126.23,Wheat,183.71,16.97,7.102096223412509,84.89
7453,7.34,46.93,25.1,152.17,Rice,63.34,19.09,7.928388989086786,34.98
7454,5.75,33.23,26.63,95.18,Corn,131.68,10.22,6.049969164091916,57.23
7455,7.29,49.82,21.22,116.72,Soybean,91.53,3.95,6.151083184386935,97.81
7456,6.31,18.33,32.72,285.08,Corn,98.13,7.36,4.861399363926202,33.76
7457,5.92,27.47,23.94,281.48,Wheat,176.82,19.52,3.803079880993796,6.8
7458,5.96,38.94,23.63,192.21,Rice,153.36,13.29,9.143397156336356,2.61
7459,6.63,20.45,27.75,133.16,Soybean,92.55,13.8,1.7741053811263698,62.9
7460,7.46,13.69,15.25,160.22,Soybean,192.96,10.99,6.941103265603779,58.25
7461,6.25,46.64,32.53,155.82,Rice,153.26,4.53,8.758515624704007,13.97
7462,6.81,23.09,29.91,115.27,Soybean,176.01,11.85,6.922155064985728,67.98
7463,6.74,12.74,23.63,248.95,Wheat,94.53,14.35,9.473145944552591,39.38
7464,7.41,17.55,30.6,188.5,Rice,77.68,19.64,5.096426531153673,61.23
7465,6.54,45.52,32.68,148.86,Corn,121.46,3.91,5.768456901104114,47.09
7466,5.71,19.24,28.33,111.63,Rice,179.73,8.15,4.531389519861373,53.56
7467,5.82,10.09,25.84,87.24,Soybean,148.45,16.9,9.085646731208485,79.77
7468,7.44,48.95,29.85,252.35,Corn,65.25,13.31,1.979955871676324,7.0
7469,5.9,41.25,17.47,163.51,Corn,179.95,13.2,7.954002764957127,89.86
7470,7.29,19.56,27.06,155.91,Wheat,82.69,6.13,5.792318928376216,94.98
7471,5.87,24.87,22.37,106.58,Wheat,118.71,14.46,2.9472438049453267,94.9
7472,7.15,21.6,34.89,231.67,Wheat,189.86,18.58,4.3898533371587565,98.01
7473,6.02,46.44,26.33,80.4,Corn,120.26,16.53,8.980276767474699,52.22
7474,6.53,33.88,33.28,53.18,Wheat,175.01,17.48,4.429531559131142,74.25
7475,6.03,47.77,34.59,210.95,Corn,183.73,14.04,5.708468180994145,71.47
7476,5.8,48.42,31.3,210.89,Corn,175.97,1.36,8.798896894817727,61.52
7477,6.86,16.77,34.41,69.8,Rice,109.67,9.36,4.127458456851457,42.25
7478,7.15,16.37,27.06,186.67,Soybean,119.28,14.92,4.595857934259449,94.71
7479,6.99,24.12,30.9,146.13,Corn,58.94,16.66,9.524874348994754,35.83
7480,5.63,26.44,18.28,156.25,Rice,60.22,6.48,9.167272612125688,43.84
7481,5.76,28.36,30.3,271.35,Rice,87.14,14.95,9.328344658524674,53.64
7482,7.37,14.13,20.19,158.93,Soybean,101.42,15.01,9.160197827954075,81.22
7483,6.59,40.29,20.47,80.35,Corn,115.5,18.74,6.729682392698328,5.61
7484,5.73,13.85,27.95,180.9,Rice,71.15,2.38,3.200195529639113,73.39
7485,6.74,43.61,34.54,97.73,Soybean,191.74,15.79,9.674665846865732,14.79
7486,6.69,38.62,34.56,236.5,Wheat,170.38,15.37,9.248181784719984,96.69
7487,6.35,17.3,15.73,79.28,Wheat,85.49,15.57,8.639714648067153,57.3
7488,6.62,44.12,21.79,151.76,Soybean,164.04,11.05,8.492470290035158,78.77
7489,6.63,20.31,30.37,238.15,Corn,54.68,12.55,2.091595539744525,65.41
7490,5.53,18.86,22.02,208.42,Wheat,199.74,18.03,9.021905711065376,95.32
7491,6.59,45.21,22.92,248.17,Soybean,104.24,14.84,9.971064318689995,63.48
7492,6.96,34.26,33.77,86.67,Rice,198.38,8.24,7.050119132732073,31.19
7493,6.91,34.83,25.28,161.65,Corn,139.3,13.93,6.954118196703759,18.55
7494,6.14,40.59,20.65,189.82,Soybean,86.99,3.61,4.95754600464226,61.22
7495,6.06,35.9,17.64,224.88,Corn,80.78,4.36,1.2911571830036128,95.35
7496,6.91,24.73,20.89,87.11,Rice,190.65,1.56,1.2018364821943337,68.88
7497,7.35,11.95,28.21,76.16,Wheat,141.51,8.49,7.269347380354504,60.77
7498,5.72,14.56,19.17,99.25,Soybean,102.48,16.3,1.690544285827884,66.0
7499,7.42,19.05,34.73,114.43,Corn,99.94,4.09,4.215216846616608,79.41
7500,7.33,37.75,32.9,158.11,Corn,159.85,13.51,4.273327541948825,23.78
7501,6.41,14.83,30.01,277.83,Corn,116.89,12.62,4.763624614495628,82.54
7502,6.89,13.76,28.22,251.29,Wheat,134.49,12.58,2.5454084027073494,1.25
7503,6.44,26.48,24.84,220.64,Wheat,68.77,18.72,6.58442166110781,9.46
7504,6.32,38.36,23.43,87.9,Corn,176.72,1.67,1.307031258583221,73.38
7505,6.93,17.67,29.75,213.68,Rice,119.48,9.27,1.8096657085592187,72.2
7506,5.63,16.26,25.52,261.52,Soybean,83.84,19.69,2.592215927970789,3.71
7507,5.75,32.05,21.32,173.69,Rice,133.86,17.48,3.9672980332599153,32.68
7508,6.7,40.51,23.53,163.02,Rice,91.99,2.44,3.596380859541455,49.48
7509,6.94,37.74,28.13,275.13,Soybean,64.55,5.96,1.0350125283714038,65.93
7510,5.96,49.35,34.85,79.55,Soybean,57.13,10.59,4.49108824874607,18.16
7511,7.2,28.48,31.36,295.96,Corn,92.31,13.0,7.008261575252012,70.52
7512,6.25,30.79,32.83,70.96,Wheat,57.79,18.53,2.052045167060239,80.69
7513,7.07,10.59,15.82,281.15,Soybean,133.06,7.33,7.968839484965651,58.68
7514,6.99,10.67,31.15,220.8,Soybean,96.45,13.88,7.393643465150393,10.59
7515,6.95,34.82,17.64,160.0,Corn,98.82,4.82,4.312531151569951,57.08
7516,7.24,24.05,33.06,223.43,Wheat,59.97,11.14,3.2966914512686776,79.42
7517,5.98,33.19,20.58,123.54,Corn,156.5,15.3,1.102085896083286,27.82
7518,6.63,33.43,27.61,210.95,Corn,109.96,4.53,7.635505737206016,17.76
7519,7.19,17.54,22.14,255.4,Rice,75.48,3.01,8.370734324673826,84.13
7520,6.62,40.14,17.67,131.46,Rice,174.83,15.2,6.3983901976781485,97.93
7521,7.2,33.91,21.05,116.85,Rice,122.13,2.34,4.244471598688865,32.17
7522,6.57,38.81,15.65,267.15,Wheat,72.33,1.22,8.852173300117256,40.18
7523,5.78,44.58,33.92,146.67,Corn,150.65,3.16,9.460012085949614,89.62
7524,6.09,30.83,26.86,110.64,Wheat,161.9,11.12,5.642245059061441,19.9
7525,7.14,33.45,29.31,165.81,Wheat,161.17,19.44,7.504081419835491,23.75
7526,5.86,48.24,15.9,297.99,Corn,110.36,7.76,4.660390531309593,96.66
7527,5.99,17.08,30.94,261.89,Rice,55.95,7.81,4.793600284952416,83.7
7528,5.72,29.92,27.8,205.58,Wheat,193.84,6.73,1.520789862426532,25.26
7529,5.92,34.13,24.0,128.81,Soybean,84.31,5.64,6.569457850997297,19.48
7530,6.43,33.09,25.59,67.97,Corn,109.97,13.71,8.428710340730104,67.03
7531,5.83,24.7,24.03,280.95,Rice,169.46,19.18,6.500784219435403,15.15
7532,6.51,45.07,22.28,198.38,Soybean,142.71,16.62,6.8209050413316845,62.28
7533,6.25,22.42,20.27,75.73,Soybean,156.07,12.88,8.715596904603128,98.11
7534,7.19,39.11,22.54,299.08,Soybean,78.02,18.63,1.0574562527571827,6.65
7535,6.52,41.13,33.2,54.82,Wheat,93.27,6.12,9.672453286399914,1.54
7536,6.28,11.44,17.62,237.51,Soybean,94.57,2.31,6.106960203765304,13.19
7537,5.59,45.6,22.46,253.26,Soybean,57.51,2.4,5.407497636818792,23.73
7538,6.0,33.35,29.21,260.81,Soybean,167.6,1.38,3.354353997733979,91.95
7539,6.77,21.21,30.57,96.78,Corn,65.97,2.46,1.1066086175623298,10.86
7540,6.48,40.59,25.29,134.84,Soybean,194.81,8.16,8.997804905531876,80.01
7541,6.19,43.98,30.11,185.62,Corn,161.16,6.46,1.5085264654699295,66.22
7542,6.98,40.11,28.41,106.78,Rice,194.82,15.95,7.1422221206510415,31.49
7543,6.88,22.19,15.1,140.14,Soybean,168.04,19.87,3.5898251702150983,29.61
7544,5.5,10.34,25.76,278.13,Corn,66.24,11.62,3.133876124577598,47.24
7545,7.49,13.54,16.61,212.86,Wheat,54.52,10.65,7.102388192585831,75.69
7546,5.9,49.01,19.2,63.7,Wheat,108.6,9.69,1.9207602973402755,62.14
7547,5.64,39.39,29.57,97.4,Soybean,133.44,5.33,6.7877275706540985,10.82
7548,7.0,30.55,26.43,112.4,Corn,124.57,8.43,4.3005010359932445,96.96
7549,6.94,36.72,16.98,241.51,Corn,53.33,13.6,4.624717691364866,17.0
7550,6.22,38.79,26.16,212.28,Wheat,197.64,1.69,6.166267038843868,64.82
7551,6.47,28.34,17.98,276.41,Rice,126.43,5.34,7.608240789269183,23.72
7552,6.28,16.88,26.43,240.57,Rice,73.89,9.42,5.778337757383348,12.35
7553,7.03,13.34,33.81,71.65,Rice,164.04,2.41,4.683778627352838,59.07
7554,7.45,29.89,34.26,73.77,Rice,73.63,2.53,1.251961970105103,77.1
7555,6.95,32.61,26.74,280.31,Rice,82.82,8.78,5.168665262332978,49.03
7556,7.31,37.48,23.71,177.02,Soybean,172.24,16.6,3.72999879478571,52.71
7557,7.42,49.8,30.0,145.91,Corn,90.84,4.66,2.5490132144009023,63.93
7558,6.18,10.08,18.43,262.93,Soybean,186.92,15.44,2.5666627675804765,76.93
7559,5.73,22.59,20.21,226.72,Soybean,80.23,15.96,3.098575506287714,92.37
7560,6.62,42.3,18.01,223.38,Soybean,124.77,1.65,1.5409874747041965,1.67
7561,6.66,30.34,19.45,105.08,Wheat,166.66,5.82,6.185725548752235,68.71
7562,6.73,30.96,16.69,140.32,Wheat,131.02,6.22,8.652962403071465,79.92
7563,5.55,18.84,19.3,248.43,Wheat,102.54,6.55,3.3389323050035022,98.11
7564,5.81,21.49,32.99,89.86,Rice,124.68,2.91,1.3649647203753503,92.14
7565,6.51,11.14,31.13,260.1,Soybean,58.87,13.85,9.425508882327993,39.7
7566,7.13,22.87,30.53,113.09,Rice,144.55,12.8,2.339350482072927,62.85
7567,7.29,28.3,28.48,83.4,Rice,69.96,12.92,8.316259353258369,61.77
7568,7.45,10.79,28.04,271.93,Rice,188.76,7.23,6.938771827108145,53.28
7569,7.27,14.6,31.14,51.55,Rice,186.89,6.37,5.541796961936491,61.43
7570,6.61,19.66,32.27,207.51,Rice,170.22,3.35,7.440489564469781,85.79
7571,6.71,49.0,27.4,251.92,Wheat,123.24,19.79,9.110609936436209,40.01
7572,7.36,11.21,18.29,230.8,Wheat,57.98,19.18,2.1330589955939305,64.55
7573,6.51,12.4,20.13,295.3,Corn,172.56,3.75,6.520539086458574,76.5
7574,7.14,23.1,34.0,57.79,Soybean,178.74,7.9,8.622485429318495,21.63
7575,6.92,19.97,30.89,64.28,Corn,199.1,5.52,3.702292149434507,2.75
7576,5.97,19.83,31.51,126.76,Corn,126.65,7.4,4.51615083243285,56.56
7577,7.13,26.65,20.99,196.6,Wheat,152.86,7.43,4.394957217619547,76.0
7578,6.25,45.19,33.32,193.55,Corn,115.1,7.74,7.221081129961618,81.84
7579,5.94,31.87,30.27,167.98,Rice,103.3,13.74,3.932809946688677,77.3
7580,7.4,28.51,30.97,139.03,Rice,84.56,2.46,4.205618380660753,15.59
7581,5.86,38.87,21.14,89.33,Rice,179.4,11.85,6.836332788771959,63.24
7582,6.29,15.62,16.17,273.01,Soybean,156.37,8.77,6.362795317568867,74.48
7583,5.98,18.87,25.91,223.12,Rice,108.73,7.63,7.119305377393842,60.0
7584,6.1,13.67,16.17,257.33,Corn,80.65,2.11,8.7418755917096,19.8
7585,7.1,44.03,34.18,126.92,Soybean,148.55,10.08,7.909740279607494,4.38
7586,7.33,16.3,17.4,128.42,Rice,136.61,4.67,9.382900101757231,44.84
7587,5.85,18.92,34.87,280.48,Soybean,161.8,3.0,4.963010200824716,78.62
7588,6.57,14.04,34.31,73.51,Rice,73.8,1.95,8.075142035065461,69.56
7589,6.5,47.47,32.76,123.78,Corn,70.54,15.15,4.926170656582011,3.54
7590,6.19,47.4,17.11,297.57,Soybean,86.67,17.83,1.4069607843407026,64.85
7591,6.93,46.43,17.51,217.55,Wheat,122.85,4.96,8.059168323897193,7.38
7592,6.26,27.91,34.64,287.45,Corn,161.59,13.59,5.581470021460141,31.29
7593,7.04,42.1,25.17,106.07,Rice,147.02,13.5,4.739261300020987,96.59
7594,6.96,43.92,34.13,73.08,Rice,148.91,16.58,2.794611278586613,19.02
7595,6.15,37.46,16.31,60.86,Corn,69.2,13.66,9.570826546747174,32.73
7596,5.73,37.7,19.07,143.18,Corn,78.13,17.62,7.382713234051005,16.03
7597,7.35,14.64,26.33,290.5,Soybean,82.51,7.58,2.177397418293371,48.13
7598,6.47,18.36,23.57,182.38,Wheat,159.6,2.37,8.519213107402868,72.26
7599,6.3,41.77,25.0,282.03,Soybean,83.11,11.47,8.938957322694783,24.41
7600,6.24,24.94,18.7,166.74,Rice,98.26,6.67,1.682599371009324,48.74
7601,6.08,41.61,34.08,184.03,Soybean,106.3,3.08,1.2967441172701184,84.61
7602,7.0,10.89,25.07,69.49,Corn,106.28,10.11,6.4705590177116346,18.03
7603,5.89,29.2,34.91,284.42,Corn,172.0,14.52,1.5673184739993695,80.6
7604,6.83,22.81,32.95,81.06,Wheat,130.7,19.59,4.563200342396232,67.61
7605,7.13,33.4,19.43,133.01,Wheat,164.61,13.55,2.3015790660627053,22.67
7606,6.07,23.71,23.41,209.55,Corn,127.0,5.9,4.369297021263854,45.58
7607,5.8,39.82,16.61,288.31,Corn,86.05,12.95,6.419921645454698,37.71
7608,6.81,20.37,20.87,236.76,Wheat,199.45,15.24,1.392865088258856,63.34
7609,6.64,39.33,32.57,108.39,Soybean,123.45,8.34,3.6086554589162887,74.06
7610,6.38,18.44,15.52,227.98,Wheat,136.34,15.6,7.949870404270722,73.63
7611,5.8,29.19,21.6,252.88,Soybean,137.16,6.61,1.9841048989061296,39.27
7612,6.55,21.03,22.91,158.08,Corn,175.46,7.79,5.488447140399119,19.75
7613,7.01,19.76,18.29,144.08,Corn,57.93,13.68,7.695661549530058,3.98
7614,5.76,27.05,30.74,107.47,Corn,142.03,8.21,3.881237705447516,26.29
7615,6.24,42.33,30.78,141.64,Soybean,106.21,12.68,6.052956807324635,44.36
7616,6.14,34.43,27.95,183.99,Rice,199.48,9.22,4.790686172908954,26.17
7617,6.02,25.65,18.13,202.98,Corn,118.36,7.14,9.529561586121188,25.02
7618,7.04,27.34,25.26,102.28,Soybean,189.89,2.74,8.431471722636353,24.41
7619,6.28,23.56,22.07,176.51,Wheat,189.53,17.4,3.091294394022986,86.19
7620,6.15,19.12,27.83,190.62,Wheat,67.41,5.52,2.774975210723574,6.69
7621,5.96,29.78,17.5,194.0,Corn,182.64,15.43,5.570653235534013,74.2
7622,5.77,21.21,22.71,137.59,Wheat,63.3,15.54,7.267990262235051,1.84
7623,6.9,39.76,30.79,95.63,Rice,159.42,8.81,1.530961496526236,31.7
7624,6.57,24.77,18.69,210.61,Soybean,88.05,1.41,2.637783276762584,20.37
7625,6.41,34.39,29.44,71.22,Rice,95.55,19.65,6.526033202297016,59.31
7626,6.33,40.81,32.23,151.04,Rice,160.22,19.83,1.8496948974224063,2.6
7627,6.7,10.87,23.81,104.6,Rice,191.31,7.23,1.435288314526823,86.25
7628,6.1,13.38,28.97,121.86,Corn,118.0,8.75,8.217917752642695,26.61
7629,5.9,41.86,18.72,265.02,Wheat,169.9,2.27,8.085275781362082,93.24
7630,6.76,30.62,24.25,248.28,Wheat,128.51,14.43,7.29427302215636,27.63
7631,5.65,44.46,34.96,111.86,Corn,122.15,4.84,7.296202932740722,70.26
7632,6.91,26.13,18.51,229.51,Corn,72.06,18.63,4.072870322087841,67.33
7633,5.61,24.21,16.51,205.85,Corn,116.39,3.46,3.705099851954531,49.85
7634,6.42,16.14,23.36,161.29,Wheat,100.5,17.63,3.597947213273452,83.28
7635,6.06,49.98,27.05,51.83,Wheat,129.09,8.21,3.8043244640405223,29.9
7636,6.71,21.04,18.41,255.32,Rice,50.98,4.62,3.2969090383736037,99.34
7637,6.07,31.41,29.13,234.61,Soybean,74.02,16.46,2.6271141253314934,18.64
7638,7.35,29.85,26.44,133.92,Soybean,74.36,10.08,3.0052783330601365,1.92
7639,5.62,36.39,27.97,212.19,Soybean,87.6,12.86,6.032469763492491,44.1
7640,6.71,33.05,33.83,232.26,Wheat,143.69,3.47,6.059721658646742,7.96
7641,6.53,19.09,18.33,98.43,Rice,55.68,1.19,5.208452345058329,0.78
7642,7.05,35.71,18.12,246.82,Soybean,151.96,9.95,1.1725329973786325,31.59
7643,5.92,43.9,34.63,236.5,Corn,53.59,12.38,8.267128751971068,9.59
7644,6.01,21.94,31.58,296.95,Wheat,175.36,16.89,9.815441012095418,83.65
7645,7.41,46.48,31.72,244.25,Wheat,108.05,12.92,7.132990511841134,78.12
7646,6.97,48.0,31.36,59.08,Wheat,74.34,9.69,9.018556627441807,76.66
7647,6.57,14.88,30.27,250.24,Soybean,52.99,10.39,2.1394155521109925,93.62
7648,7.45,43.63,28.21,284.2,Wheat,101.82,3.37,8.786595520509504,5.06
7649,7.23,18.37,19.12,186.29,Wheat,89.45,19.22,1.005160015385072,78.19
7650,6.9,29.9,33.18,191.48,Corn,176.43,14.16,3.10213965520222,44.86
7651,7.47,45.36,34.23,293.56,Soybean,121.23,1.04,2.0541454475766803,38.18
7652,7.0,33.88,20.69,165.52,Wheat,89.33,16.19,3.258235973683328,44.49
7653,5.85,35.05,32.1,95.57,Soybean,107.58,19.44,5.356862342802907,16.56
7654,6.04,43.44,20.53,287.25,Rice,147.25,11.09,4.224643511672408,90.58
7655,6.63,38.81,15.64,223.07,Rice,53.58,15.99,7.718337164258288,81.76
7656,7.13,13.64,16.56,204.21,Rice,163.85,14.42,9.858212116305676,17.02
7657,5.54,20.95,34.4,226.59,Corn,191.9,8.85,7.895402934886543,44.68
7658,5.56,14.67,34.9,58.72,Soybean,175.81,13.18,6.372375737422145,81.46
7659,6.13,26.74,34.83,237.92,Corn,82.56,1.11,5.408488434743075,84.83
7660,5.91,12.29,27.85,230.54,Soybean,160.98,13.4,9.210020401678156,52.27
7661,7.29,41.91,16.95,220.71,Corn,91.58,12.62,7.691984688014068,79.41
7662,5.92,47.52,26.23,86.7,Soybean,102.55,2.56,1.558839782793829,92.81
7663,7.48,22.91,27.53,88.58,Wheat,169.96,6.3,2.754518856658369,39.5
7664,7.1,26.84,16.86,191.81,Corn,161.5,6.36,7.922493463403957,22.24
7665,6.97,32.27,22.43,145.8,Wheat,189.47,18.41,9.374630230422904,45.75
7666,6.8,39.39,21.32,295.39,Wheat,129.46,15.65,5.37453787995258,92.48
7667,6.31,17.54,19.84,253.04,Soybean,98.61,11.09,1.8725156042528883,51.21
7668,6.23,12.28,19.71,161.41,Corn,103.48,8.31,8.904767589703603,85.74
7669,5.85,18.36,20.12,291.23,Corn,165.86,4.66,9.24905310664626,97.46
7670,5.53,20.57,29.09,175.38,Wheat,79.81,7.81,7.877639859556731,91.61
7671,6.84,17.59,17.75,54.79,Wheat,93.94,4.85,6.394520806220036,16.74
7672,7.05,36.89,24.57,102.27,Rice,185.93,16.73,9.909519615456862,40.17
7673,6.22,17.68,28.38,112.66,Wheat,78.34,4.96,3.7289482372576033,50.37
7674,6.67,47.61,34.75,58.01,Corn,134.92,6.17,1.1689887836587074,60.12
7675,5.5,23.78,18.23,242.04,Soybean,159.62,7.6,5.865524674241992,26.88
7676,7.47,35.2,16.66,197.54,Rice,179.47,17.17,2.965265562365798,46.77
7677,5.86,14.73,17.52,123.25,Soybean,65.65,10.2,5.661719598929279,9.88
7678,5.8,20.51,15.82,114.29,Corn,68.98,4.38,3.185124538086483,87.04
7679,6.77,38.46,30.25,54.92,Rice,120.29,11.32,1.0140605810598076,17.92
7680,6.07,14.48,27.28,112.8,Soybean,189.84,17.98,1.1870949727296898,64.73
7681,6.16,23.4,22.59,86.32,Rice,155.5,4.56,3.912148629533676,83.16
7682,7.28,33.85,22.91,129.43,Wheat,86.16,15.61,9.91425689981502,48.23
7683,6.1,17.51,29.38,298.67,Corn,114.27,3.48,8.055417535817092,7.37
7684,7.08,10.66,24.76,277.57,Soybean,53.69,9.19,2.227298568951807,34.56
